Country,Region/State,"Zip/PostAN Code","Weight (and above)","Shipping Price"
TG,*,*,1.7,39.26153846
TG,*,*,1.8,41.43076923
TG,*,*,1.9,43.6
TG,*,*,2,45.76923077
TG,*,*,2.1,47.93846154
TG,*,*,2.2,50.10769231
TG,*,*,2.3,52.27692308
TG,*,*,2.4,54.44615385
TG,*,*,2.5,56.61538462
TG,*,*,2.6,58.78461538
TG,*,*,2.7,60.95384615
TG,*,*,2.8,63.12307692
TG,*,*,2.9,65.29230769
TG,*,*,3,67.46153846
TG,*,*,3.1,69.63076923
TG,*,*,3.2,71.8
TG,*,*,3.3,73.96923077
TG,*,*,3.4,76.13846154
TG,*,*,3.5,78.30769231
TG,*,*,3.6,80.47692308
TG,*,*,3.7,82.64615385
TG,*,*,3.8,84.81538462
TG,*,*,3.9,86.98461538
TG,*,*,4,89.15384615
TG,*,*,4.1,91.32307692
TG,*,*,4.2,93.49230769
TG,*,*,4.3,95.66153846
TG,*,*,4.4,97.83076923
TG,*,*,4.5,100
TG,*,*,4.6,102.1692308
TG,*,*,4.7,104.3384615
TG,*,*,4.8,106.5076923
TG,*,*,4.9,108.6769231
TG,*,*,5,110.8461538
TN,*,*,0.1,4.553846154
TN,*,*,0.2,6.723076923
TN,*,*,0.3,8.892307692
TN,*,*,0.4,11.06153846
TN,*,*,0.5,13.23076923
TN,*,*,0.6,15.4
TN,*,*,0.7,17.56923077
TN,*,*,0.8,19.73846154
TN,*,*,0.9,21.90769231
TN,*,*,1,24.07692308
TN,*,*,1.1,26.24615385
TN,*,*,1.2,28.41538462
TN,*,*,1.3,30.58461538
TN,*,*,1.4,32.75384615
TN,*,*,1.5,34.92307692
TN,*,*,1.6,37.09230769
TN,*,*,1.7,39.26153846
TN,*,*,1.8,41.43076923
TN,*,*,1.9,43.6
TN,*,*,2,45.76923077
TN,*,*,2.1,47.93846154
TN,*,*,2.2,50.10769231
TN,*,*,2.3,52.27692308
TN,*,*,2.4,54.44615385
TN,*,*,2.5,56.61538462
TN,*,*,2.6,58.78461538
TN,*,*,2.7,60.95384615
TN,*,*,2.8,63.12307692
TN,*,*,2.9,65.29230769
TN,*,*,3,67.46153846
TN,*,*,3.1,69.63076923
TN,*,*,3.2,71.8
TN,*,*,3.3,73.96923077
TN,*,*,3.4,76.13846154
TN,*,*,3.5,78.30769231
TN,*,*,3.6,80.47692308
TN,*,*,3.7,82.64615385
TN,*,*,3.8,84.81538462
TN,*,*,3.9,86.98461538
TN,*,*,4,89.15384615
TN,*,*,4.1,91.32307692
TN,*,*,4.2,93.49230769
TN,*,*,4.3,95.66153846
TN,*,*,4.4,97.83076923
TN,*,*,4.5,100
TN,*,*,4.6,102.1692308
TN,*,*,4.7,104.3384615
TN,*,*,4.8,106.5076923
TN,*,*,4.9,108.6769231
TN,*,*,5,110.8461538
TZ,*,*,0.1,4.553846154
TZ,*,*,0.2,6.723076923
TZ,*,*,0.3,8.892307692
TZ,*,*,0.4,11.06153846
TZ,*,*,0.5,13.23076923
TZ,*,*,0.6,15.4
TZ,*,*,0.7,17.56923077
TZ,*,*,0.8,19.73846154
TZ,*,*,0.9,21.90769231
TZ,*,*,1,24.07692308
TZ,*,*,1.1,26.24615385
TZ,*,*,1.2,28.41538462
TZ,*,*,1.3,30.58461538
TZ,*,*,1.4,32.75384615
TZ,*,*,1.5,34.92307692
TZ,*,*,1.6,37.09230769
TZ,*,*,1.7,39.26153846
TZ,*,*,1.8,41.43076923
TZ,*,*,1.9,43.6
TZ,*,*,2,45.76923077
TZ,*,*,2.1,47.93846154
TZ,*,*,2.2,50.10769231
TZ,*,*,2.3,52.27692308
TZ,*,*,2.4,54.44615385
TZ,*,*,2.5,56.61538462
TZ,*,*,2.6,58.78461538
TZ,*,*,2.7,60.95384615
TZ,*,*,2.8,63.12307692
TZ,*,*,2.9,65.29230769
TZ,*,*,3,67.46153846
TZ,*,*,3.1,69.63076923
TZ,*,*,3.2,71.8
TZ,*,*,3.3,73.96923077
TZ,*,*,3.4,76.13846154
TZ,*,*,3.5,78.30769231
TZ,*,*,3.6,80.47692308
TZ,*,*,3.7,82.64615385
TZ,*,*,3.8,84.81538462
TZ,*,*,3.9,86.98461538
TZ,*,*,4,89.15384615
TZ,*,*,4.1,91.32307692
TZ,*,*,4.2,93.49230769
TZ,*,*,4.3,95.66153846
TZ,*,*,4.4,97.83076923
TZ,*,*,4.5,100
TZ,*,*,4.6,102.1692308
TZ,*,*,4.7,104.3384615
TZ,*,*,4.8,106.5076923
TZ,*,*,4.9,108.6769231
TZ,*,*,5,110.8461538
UA,*,*,0.1,4.553846154
UA,*,*,0.2,6.723076923
UA,*,*,0.3,8.892307692
UA,*,*,0.4,11.06153846
UA,*,*,0.5,13.23076923
UA,*,*,0.6,15.4
UA,*,*,0.7,17.56923077
UA,*,*,0.8,19.73846154
UA,*,*,0.9,21.90769231
UA,*,*,1,24.07692308
UA,*,*,1.1,26.24615385
UA,*,*,1.2,28.41538462
UA,*,*,1.3,30.58461538
UA,*,*,1.4,32.75384615
UA,*,*,1.5,34.92307692
UA,*,*,1.6,37.09230769
UA,*,*,1.7,39.26153846
UA,*,*,1.8,41.43076923
UA,*,*,1.9,43.6
UA,*,*,2,45.76923077
UA,*,*,2.1,47.93846154
UA,*,*,2.2,50.10769231
UA,*,*,2.3,52.27692308
UA,*,*,2.4,54.44615385
UA,*,*,2.5,56.61538462
UA,*,*,2.6,58.78461538
UA,*,*,2.7,60.95384615
UA,*,*,2.8,63.12307692
UA,*,*,2.9,65.29230769
UA,*,*,3,67.46153846
UA,*,*,3.1,69.63076923
UA,*,*,3.2,71.8
UA,*,*,3.3,73.96923077
UA,*,*,3.4,76.13846154
UA,*,*,3.5,78.30769231
UA,*,*,3.6,80.47692308
UA,*,*,3.7,82.64615385
UA,*,*,3.8,84.81538462
UA,*,*,3.9,86.98461538
UA,*,*,4,89.15384615
UA,*,*,4.1,91.32307692
UA,*,*,4.2,93.49230769
UA,*,*,4.3,95.66153846
UA,*,*,4.4,97.83076923
UA,*,*,4.5,100
UA,*,*,4.6,102.1692308
UA,*,*,4.7,104.3384615
UA,*,*,4.8,106.5076923
UA,*,*,4.9,108.6769231
UA,*,*,5,110.8461538
UG,*,*,0.1,4.553846154
UG,*,*,0.2,6.723076923
UG,*,*,0.3,8.892307692
UG,*,*,0.4,11.06153846
UG,*,*,0.5,13.23076923
UG,*,*,0.6,15.4
UG,*,*,0.7,17.56923077
UG,*,*,0.8,19.73846154
UG,*,*,0.9,21.90769231
UG,*,*,1,24.07692308
UG,*,*,1.1,26.24615385
UG,*,*,1.2,28.41538462
UG,*,*,1.3,30.58461538
UG,*,*,1.4,32.75384615
UG,*,*,1.5,34.92307692
UG,*,*,1.6,37.09230769
UG,*,*,1.7,39.26153846
UG,*,*,1.8,41.43076923
UG,*,*,1.9,43.6
UG,*,*,2,45.76923077
UG,*,*,2.1,47.93846154
UG,*,*,2.2,50.10769231
UG,*,*,2.3,52.27692308
UG,*,*,2.4,54.44615385
UG,*,*,2.5,56.61538462
UG,*,*,2.6,58.78461538
UG,*,*,2.7,60.95384615
UG,*,*,2.8,63.12307692
UG,*,*,2.9,65.29230769
UG,*,*,3,67.46153846
UG,*,*,3.1,69.63076923
UG,*,*,3.2,71.8
UG,*,*,3.3,73.96923077
UG,*,*,3.4,76.13846154
UG,*,*,3.5,78.30769231
UG,*,*,3.6,80.47692308
UG,*,*,3.7,82.64615385
UG,*,*,3.8,84.81538462
UG,*,*,3.9,86.98461538
UG,*,*,4,89.15384615
UG,*,*,4.1,91.32307692
UG,*,*,4.2,93.49230769
UG,*,*,4.3,95.66153846
UG,*,*,4.4,97.83076923
UG,*,*,4.5,100
UG,*,*,4.6,102.1692308
UG,*,*,4.7,104.3384615
UG,*,*,4.8,106.5076923
UG,*,*,4.9,108.6769231
UG,*,*,5,110.8461538
UY,*,*,0.1,4.553846154
UY,*,*,0.2,6.723076923
UY,*,*,0.3,8.892307692
UY,*,*,0.4,11.06153846
UY,*,*,0.5,13.23076923
UY,*,*,0.6,15.4
UY,*,*,0.7,17.56923077
UY,*,*,0.8,19.73846154
UY,*,*,0.9,21.90769231
UY,*,*,1,24.07692308
UY,*,*,1.1,26.24615385
UY,*,*,1.2,28.41538462
UY,*,*,1.3,30.58461538
UY,*,*,1.4,32.75384615
UY,*,*,1.5,34.92307692
UY,*,*,1.6,37.09230769
UY,*,*,1.7,39.26153846
UY,*,*,1.8,41.43076923
UY,*,*,1.9,43.6
UY,*,*,2,45.76923077
UY,*,*,2.1,47.93846154
UY,*,*,2.2,50.10769231
UY,*,*,2.3,52.27692308
UY,*,*,2.4,54.44615385
UY,*,*,2.5,56.61538462
UY,*,*,2.6,58.78461538
UY,*,*,2.7,60.95384615
UY,*,*,2.8,63.12307692
UY,*,*,2.9,65.29230769
UY,*,*,3,67.46153846
UY,*,*,3.1,69.63076923
UY,*,*,3.2,71.8
UY,*,*,3.3,73.96923077
UY,*,*,3.4,76.13846154
UY,*,*,3.5,78.30769231
UY,*,*,3.6,80.47692308
UY,*,*,3.7,82.64615385
UY,*,*,3.8,84.81538462
UY,*,*,3.9,86.98461538
UY,*,*,4,89.15384615
UY,*,*,4.1,91.32307692
UY,*,*,4.2,93.49230769
UY,*,*,4.3,95.66153846
UY,*,*,4.4,97.83076923
UY,*,*,4.5,100
UY,*,*,4.6,102.1692308
UY,*,*,4.7,104.3384615
UY,*,*,4.8,106.5076923
UY,*,*,4.9,108.6769231
UY,*,*,5,110.8461538
VE,*,*,0.1,4.553846154
VE,*,*,0.2,6.723076923
VE,*,*,0.3,8.892307692
VE,*,*,0.4,11.06153846
VE,*,*,0.5,13.23076923
VE,*,*,0.6,15.4
VE,*,*,0.7,17.56923077
VE,*,*,0.8,19.73846154
VE,*,*,0.9,21.90769231
VE,*,*,1,24.07692308
VE,*,*,1.1,26.24615385
VE,*,*,1.2,28.41538462
VE,*,*,1.3,30.58461538
VE,*,*,1.4,32.75384615
VE,*,*,1.5,34.92307692
VE,*,*,1.6,37.09230769
VE,*,*,1.7,39.26153846
VE,*,*,1.8,41.43076923
VE,*,*,1.9,43.6
VE,*,*,2,45.76923077
VE,*,*,2.1,47.93846154
VE,*,*,2.2,50.10769231
VE,*,*,2.3,52.27692308
VE,*,*,2.4,54.44615385
VE,*,*,2.5,56.61538462
VE,*,*,2.6,58.78461538
VE,*,*,2.7,60.95384615
VE,*,*,2.8,63.12307692
VE,*,*,2.9,65.29230769
VE,*,*,3,67.46153846
VE,*,*,3.1,69.63076923
VE,*,*,3.2,71.8
VE,*,*,3.3,73.96923077
VE,*,*,3.4,76.13846154
VE,*,*,3.5,78.30769231
VE,*,*,3.6,80.47692308
VE,*,*,3.7,82.64615385
VE,*,*,3.8,84.81538462
VE,*,*,3.9,86.98461538
VE,*,*,4,89.15384615
VE,*,*,4.1,91.32307692
VE,*,*,4.2,93.49230769
VE,*,*,4.3,95.66153846
VE,*,*,4.4,97.83076923
VE,*,*,4.5,100
VE,*,*,4.6,102.1692308
VE,*,*,4.7,104.3384615
VE,*,*,4.8,106.5076923
VE,*,*,4.9,108.6769231
VE,*,*,5,110.8461538
XO,*,*,0.1,4.553846154
XO,*,*,0.2,6.723076923
XO,*,*,0.3,8.892307692
XO,*,*,0.4,11.06153846
XO,*,*,0.5,13.23076923
XO,*,*,0.6,15.4
XO,*,*,0.7,17.56923077
XO,*,*,0.8,19.73846154
XO,*,*,0.9,21.90769231
XO,*,*,1,24.07692308
XO,*,*,1.1,26.24615385
XO,*,*,1.2,28.41538462
XO,*,*,1.3,30.58461538
XO,*,*,1.4,32.75384615
XO,*,*,1.5,34.92307692
XO,*,*,1.6,37.09230769
XO,*,*,1.7,39.26153846
XO,*,*,1.8,41.43076923
XO,*,*,1.9,43.6
XO,*,*,2,45.76923077
XO,*,*,2.1,47.93846154
XO,*,*,2.2,50.10769231
XO,*,*,2.3,52.27692308
XO,*,*,2.4,54.44615385
XO,*,*,2.5,56.61538462
XO,*,*,2.6,58.78461538
XO,*,*,2.7,60.95384615
XO,*,*,2.8,63.12307692
XO,*,*,2.9,65.29230769
XO,*,*,3,67.46153846
XO,*,*,3.1,69.63076923
XO,*,*,3.2,71.8
XO,*,*,3.3,73.96923077
XO,*,*,3.4,76.13846154
XO,*,*,3.5,78.30769231
XO,*,*,3.6,80.47692308
XO,*,*,3.7,82.64615385
XO,*,*,3.8,84.81538462
XO,*,*,3.9,86.98461538
XO,*,*,4,89.15384615
XO,*,*,4.1,91.32307692
XO,*,*,4.2,93.49230769
XO,*,*,4.3,95.66153846
XO,*,*,4.4,97.83076923
XO,*,*,4.5,100
XO,*,*,4.6,102.1692308
XO,*,*,4.7,104.3384615
XO,*,*,4.8,106.5076923
XO,*,*,4.9,108.6769231
XO,*,*,5,110.8461538
ZA,*,*,0.1,4.553846154
ZA,*,*,0.2,6.723076923
ZA,*,*,0.3,8.892307692
ZA,*,*,0.4,11.06153846
ZA,*,*,0.5,13.23076923
ZA,*,*,0.6,15.4
ZA,*,*,0.7,17.56923077
ZA,*,*,0.8,19.73846154
ZA,*,*,0.9,21.90769231
ZA,*,*,1,24.07692308
ZA,*,*,1.1,26.24615385
ZA,*,*,1.2,28.41538462
ZA,*,*,1.3,30.58461538
ZA,*,*,1.4,32.75384615
ZA,*,*,1.5,34.92307692
ZA,*,*,1.6,37.09230769
ZA,*,*,1.7,39.26153846
ZA,*,*,1.8,41.43076923
ZA,*,*,1.9,43.6
ZA,*,*,2,45.76923077
ZA,*,*,2.1,47.93846154
ZA,*,*,2.2,50.10769231
ZA,*,*,2.3,52.27692308
ZA,*,*,2.4,54.44615385
ZA,*,*,2.5,56.61538462
ZA,*,*,2.6,58.78461538
ZA,*,*,2.7,60.95384615
ZA,*,*,2.8,63.12307692
ZA,*,*,2.9,65.29230769
ZA,*,*,3,67.46153846
ZA,*,*,3.1,69.63076923
ZA,*,*,3.2,71.8
ZA,*,*,3.3,73.96923077
ZA,*,*,3.4,76.13846154
ZA,*,*,3.5,78.30769231
ZA,*,*,3.6,80.47692308
ZA,*,*,3.7,82.64615385
ZA,*,*,3.8,84.81538462
ZA,*,*,3.9,86.98461538
ZA,*,*,4,89.15384615
ZA,*,*,4.1,91.32307692
ZA,*,*,4.2,93.49230769
ZA,*,*,4.3,95.66153846
ZA,*,*,4.4,97.83076923
ZA,*,*,4.5,100
ZA,*,*,4.6,102.1692308
ZA,*,*,4.7,104.3384615
ZA,*,*,4.8,106.5076923
ZA,*,*,4.9,108.6769231
ZA,*,*,5,110.8461538
ZM,*,*,0.1,4.553846154
ZM,*,*,0.2,6.723076923
ZM,*,*,0.3,8.892307692
ZM,*,*,0.4,11.06153846
ZM,*,*,0.5,13.23076923
ZM,*,*,0.6,15.4
ZM,*,*,0.7,17.56923077
ZM,*,*,0.8,19.73846154
ZM,*,*,0.9,21.90769231
ZM,*,*,1,24.07692308
ZM,*,*,1.1,26.24615385
ZM,*,*,1.2,28.41538462
ZM,*,*,1.3,30.58461538
ZM,*,*,1.4,32.75384615
ZM,*,*,1.5,34.92307692
ZM,*,*,1.6,37.09230769
ZM,*,*,1.7,39.26153846
ZM,*,*,1.8,41.43076923
ZM,*,*,1.9,43.6
ZM,*,*,2,45.76923077
ZM,*,*,2.1,47.93846154
ZM,*,*,2.2,50.10769231
ZM,*,*,2.3,52.27692308
ZM,*,*,2.4,54.44615385
ZM,*,*,2.5,56.61538462
ZM,*,*,2.6,58.78461538
ZM,*,*,2.7,60.95384615
ZM,*,*,2.8,63.12307692
ZM,*,*,2.9,65.29230769
ZM,*,*,3,67.46153846
ZM,*,*,3.1,69.63076923
ZM,*,*,3.2,71.8
ZM,*,*,3.3,73.96923077
ZM,*,*,3.4,76.13846154
ZM,*,*,3.5,78.30769231
ZM,*,*,3.6,80.47692308
ZM,*,*,3.7,82.64615385
ZM,*,*,3.8,84.81538462
ZM,*,*,3.9,86.98461538
ZM,*,*,4,89.15384615
ZM,*,*,4.1,91.32307692
ZM,*,*,4.2,93.49230769
ZM,*,*,4.3,95.66153846
ZM,*,*,4.4,97.83076923
ZM,*,*,4.5,100
ZM,*,*,4.6,102.1692308
ZM,*,*,4.7,104.3384615
ZM,*,*,4.8,106.5076923
ZM,*,*,4.9,108.6769231
ZM,*,*,5,110.8461538
ZW,*,*,0.1,4.553846154
ZW,*,*,0.2,6.723076923
ZW,*,*,0.3,8.892307692
ZW,*,*,0.4,11.06153846
ZW,*,*,0.5,13.23076923
ZW,*,*,0.6,15.4
ZW,*,*,0.7,17.56923077
ZW,*,*,0.8,19.73846154
ZW,*,*,0.9,21.90769231
ZW,*,*,1,24.07692308
ZW,*,*,1.1,26.24615385
ZW,*,*,1.2,28.41538462
ZW,*,*,1.3,30.58461538
ZW,*,*,1.4,32.75384615
ZW,*,*,1.5,34.92307692
ZW,*,*,1.6,37.09230769
ZW,*,*,1.7,39.26153846
ZW,*,*,1.8,41.43076923
ZW,*,*,1.9,43.6
ZW,*,*,2,45.76923077
ZW,*,*,2.1,47.93846154
ZW,*,*,2.2,50.10769231
ZW,*,*,2.3,52.27692308
ZW,*,*,2.4,54.44615385
ZW,*,*,2.5,56.61538462
ZW,*,*,2.6,58.78461538
ZW,*,*,2.7,60.95384615
ZW,*,*,2.8,63.12307692
ZW,*,*,2.9,65.29230769
ZW,*,*,3,67.46153846
ZW,*,*,3.1,69.63076923
ZW,*,*,3.2,71.8
ZW,*,*,3.3,73.96923077
ZW,*,*,3.4,76.13846154
ZW,*,*,3.5,78.30769231
ZW,*,*,3.6,80.47692308
ZW,*,*,3.7,82.64615385
ZW,*,*,3.8,84.81538462
ZW,*,*,3.9,86.98461538
ZW,*,*,4,89.15384615
ZW,*,*,4.1,91.32307692
ZW,*,*,4.2,93.49230769
ZW,*,*,4.3,95.66153846
ZW,*,*,4.4,97.83076923
ZW,*,*,4.5,100
ZW,*,*,4.6,102.1692308
ZW,*,*,4.7,104.3384615
ZW,*,*,4.8,106.5076923
ZW,*,*,4.9,108.6769231
ZW,*,*,5,110.8461538



